schedule.awayTeam.abbreviation,schedule.awayTeam.id,schedule.homeTeam.abbreviation,schedule.homeTeam.id,schedule.id,schedule.playedStatus,schedule.scheduleStatus,schedule.startTime,schedule.venue.id,schedule.venue.name,schedule.venueAllegiance,score.awayScoreTotal,score.homeScoreTotal
CLE,86,TOR,81,42684,COMPLETED,NORMAL,2018-01-12T01:00:00.000Z,1,Air Canada Center,HOME,99.0,133.0
LAC,102,SAC,103,42685,COMPLETED,NORMAL,2018-01-12T03:00:00.000Z,97,Sleep Train Arena,HOME,121.0,115.0
SAS,106,LAL,105,42686,COMPLETED,NORMAL,2018-01-12T03:30:00.000Z,25,Staples Center,HOME,81.0,93.0
CLE,86,IND,87,42687,COMPLETED,NORMAL,2018-01-13T00:00:00.000Z,81,Bankers Life Fieldhouse,HOME,95.0,97.0
UTA,98,CHA,93,42688,COMPLETED,NORMAL,2018-01-13T00:00:00.000Z,87,Spectrum Center,HOME,88.0,99.0
ORL,95,WAS,94,42689,COMPLETED,NORMAL,2018-01-13T00:00:00.000Z,13,Capital One Arena,HOME,119.0,125.0
BRO,84,ATL,91,42690,COMPLETED,NORMAL,2018-01-13T00:30:00.000Z,20,Philips Arena,HOME,110.0,105.0
GSW,101,MIL,90,42691,COMPLETED,NORMAL,2018-01-13T01:00:00.000Z,84,BMO Bradley Harris Center,HOME,108.0,94.0
NYK,83,MIN,100,42692,COMPLETED,NORMAL,2018-01-13T01:00:00.000Z,94,Target Center,HOME,108.0,118.0
POR,97,NOP,110,42693,COMPLETED,NORMAL,2018-01-13T01:00:00.000Z,103,Smoothie King Center,HOME,113.0,119.0
MEM,107,DEN,99,42694,COMPLETED,NORMAL,2018-01-13T02:00:00.000Z,19,Pepsi Center,HOME,78.0,87.0
HOU,109,PHX,104,42695,COMPLETED,NORMAL,2018-01-13T03:30:00.000Z,98,Talking Stick Resort Arena,HOME,112.0,95.0
LAL,105,DAL,108,42696,COMPLETED,NORMAL,2018-01-13T19:00:00.000Z,2,American Airlines Center,HOME,107.0,101.0
SAC,103,LAC,102,42697,COMPLETED,NORMAL,2018-01-13T20:30:00.000Z,25,Staples Center,HOME,105.0,126.0
OKL,96,CHA,93,42698,COMPLETED,NORMAL,2018-01-13T22:00:00.000Z,87,Spectrum Center,HOME,101.0,91.0
BRO,84,WAS,94,42699,COMPLETED,NORMAL,2018-01-14T00:00:00.000Z,13,Capital One Arena,HOME,113.0,119.0
GSW,101,TOR,81,42700,COMPLETED,NORMAL,2018-01-14T00:30:00.000Z,1,Air Canada Center,HOME,127.0,125.0
DET,88,CHI,89,42701,COMPLETED,NORMAL,2018-01-14T01:00:00.000Z,10,KeyBank Center,HOME,105.0,107.0
DEN,99,SAS,106,42702,COMPLETED,NORMAL,2018-01-14T01:30:00.000Z,99,AT&T Center,HOME,80.0,112.0
MIL,90,MIA,92,42703,COMPLETED,NORMAL,2018-01-14T18:00:00.000Z,86,American Airlines Arena,HOME,79.0,97.0
NOP,110,NYK,83,42704,COMPLETED,NORMAL,2018-01-14T20:30:00.000Z,12,Madison Square Garden,HOME,123.0,118.0
IND,87,PHX,104,42705,COMPLETED,NORMAL,2018-01-15T01:00:00.000Z,98,Talking Stick Resort Arena,HOME,120.0,97.0
POR,97,MIN,100,42706,COMPLETED,NORMAL,2018-01-15T02:00:00.000Z,94,Target Center,HOME,103.0,120.0
CHA,93,DET,88,42707,COMPLETED,NORMAL,2018-01-15T17:30:00.000Z,145,Little Caesars Arena,HOME,118.0,107.0
TOR,81,PHI,85,42708,COMPLETED,NORMAL,2018-01-15T18:00:00.000Z,29,Wells Fargo Center,HOME,111.0,117.0
MIL,90,WAS,94,42709,COMPLETED,NORMAL,2018-01-15T19:00:00.000Z,13,Capital One Arena,HOME,104.0,95.0
NYK,83,BRO,84,42710,COMPLETED,NORMAL,2018-01-15T20:00:00.000Z,78,Barclays Center,HOME,119.0,104.0
SAS,106,ATL,91,42711,COMPLETED,NORMAL,2018-01-15T20:00:00.000Z,20,Philips Arena,HOME,99.0,102.0
MIA,92,CHI,89,42713,COMPLETED,NORMAL,2018-01-15T20:30:00.000Z,10,KeyBank Center,HOME,111.0,119.0
LAL,105,MEM,107,42714,COMPLETED,NORMAL,2018-01-15T22:30:00.000Z,100,FedEx Forum,HOME,114.0,123.0
SAC,103,OKL,96,42712,COMPLETED,NORMAL,2018-01-16T01:00:00.000Z,90,Chesapeake Energy Arena,HOME,88.0,95.0
GSW,101,CLE,86,42715,COMPLETED,NORMAL,2018-01-16T01:00:00.000Z,80,Quicken Loans Arena,HOME,118.0,108.0
IND,87,UTA,98,42716,COMPLETED,NORMAL,2018-01-16T02:00:00.000Z,92,Vivint Smart Home Arena,HOME,109.0,94.0
HOU,109,LAC,102,42717,COMPLETED,NORMAL,2018-01-16T03:30:00.000Z,25,Staples Center,HOME,102.0,113.0
MIN,100,ORL,95,42718,COMPLETED,NORMAL,2018-01-17T00:00:00.000Z,89,Amway Center,HOME,102.0,108.0
NOP,110,BOS,82,42719,COMPLETED,NORMAL,2018-01-17T00:30:00.000Z,27,TD Garden,HOME,116.0,113.0
DAL,108,DEN,99,42720,COMPLETED,NORMAL,2018-01-17T02:00:00.000Z,19,Pepsi Center,HOME,102.0,105.0
PHX,104,POR,97,42721,COMPLETED,NORMAL,2018-01-17T03:00:00.000Z,91,Moda Center,HOME,111.0,118.0
WAS,94,CHA,93,42722,COMPLETED,NORMAL,2018-01-18T00:00:00.000Z,87,Spectrum Center,HOME,109.0,133.0
DET,88,TOR,81,42723,COMPLETED,NORMAL,2018-01-18T00:30:00.000Z,1,Air Canada Center,HOME,91.0,96.0
NOP,110,ATL,91,42724,COMPLETED,NORMAL,2018-01-18T00:30:00.000Z,20,Philips Arena,HOME,93.0,94.0
SAS,106,BRO,84,42725,COMPLETED,NORMAL,2018-01-18T00:30:00.000Z,78,Barclays Center,HOME,100.0,95.0
LAL,105,OKL,96,42726,COMPLETED,NORMAL,2018-01-18T01:00:00.000Z,90,Chesapeake Energy Arena,HOME,90.0,114.0
GSW,101,CHI,89,42727,COMPLETED,NORMAL,2018-01-18T01:00:00.000Z,10,KeyBank Center,HOME,119.0,112.0
NYK,83,MEM,107,42728,COMPLETED,NORMAL,2018-01-18T01:00:00.000Z,100,FedEx Forum,HOME,99.0,105.0
MIA,92,MIL,90,42729,COMPLETED,NORMAL,2018-01-18T01:00:00.000Z,84,BMO Bradley Harris Center,HOME,106.0,101.0
UTA,98,SAC,103,42730,COMPLETED,NORMAL,2018-01-18T03:00:00.000Z,97,Sleep Train Arena,HOME,120.0,105.0
DEN,99,LAC,102,42731,COMPLETED,NORMAL,2018-01-18T03:30:00.000Z,25,Staples Center,HOME,104.0,109.0
PHI,85,BOS,82,42732,COMPLETED,NORMAL,2018-01-19T00:00:00.000Z,27,TD Garden,HOME,89.0,80.0
ORL,95,CLE,86,42733,COMPLETED,NORMAL,2018-01-19T00:00:00.000Z,80,Quicken Loans Arena,HOME,103.0,104.0
MIN,100,HOU,109,42734,COMPLETED,NORMAL,2018-01-19T02:30:00.000Z,102,Toyota Center,HOME,98.0,116.0
IND,87,POR,97,42735,COMPLETED,NORMAL,2018-01-19T03:00:00.000Z,91,Moda Center,HOME,86.0,100.0
SAS,106,TOR,81,42736,COMPLETED,NORMAL,2018-01-20T00:00:00.000Z,1,Air Canada Center,HOME,83.0,86.0
MIA,92,BRO,84,42737,COMPLETED,NORMAL,2018-01-20T00:30:00.000Z,78,Barclays Center,HOME,95.0,101.0
SAC,103,MEM,107,42738,COMPLETED,NORMAL,2018-01-20T01:00:00.000Z,100,FedEx Forum,HOME,88.0,106.0
WAS,94,DET,88,42739,COMPLETED,NORMAL,2018-01-20T01:00:00.000Z,145,Little Caesars Arena,HOME,122.0,112.0
PHX,104,DEN,99,42740,COMPLETED,NORMAL,2018-01-20T02:00:00.000Z,19,Pepsi Center,HOME,108.0,100.0
IND,87,LAL,105,42741,COMPLETED,NORMAL,2018-01-20T03:30:00.000Z,25,Staples Center,HOME,86.0,99.0
NYK,83,UTA,98,42742,COMPLETED,NORMAL,2018-01-20T03:30:00.000Z,92,Vivint Smart Home Arena,HOME,117.0,115.0
OKL,96,CLE,86,42743,COMPLETED,NORMAL,2018-01-20T20:30:00.000Z,80,Quicken Loans Arena,HOME,148.0,124.0
CHI,89,ATL,91,42744,COMPLETED,NORMAL,2018-01-20T22:00:00.000Z,20,Philips Arena,HOME,113.0,97.0
MEM,107,NOP,110,42745,COMPLETED,NORMAL,2018-01-21T00:00:00.000Z,103,Smoothie King Center,HOME,104.0,111.0
MIA,92,CHA,93,42746,COMPLETED,NORMAL,2018-01-21T00:00:00.000Z,87,Spectrum Center,HOME,106.0,105.0
MIL,90,PHI,85,42747,COMPLETED,NORMAL,2018-01-21T00:30:00.000Z,29,Wells Fargo Center,HOME,94.0,116.0
GSW,101,HOU,109,42748,COMPLETED,NORMAL,2018-01-21T01:30:00.000Z,102,Toyota Center,HOME,108.0,116.0
LAC,102,UTA,98,42749,COMPLETED,NORMAL,2018-01-21T02:00:00.000Z,92,Vivint Smart Home Arena,HOME,113.0,125.0
TOR,81,MIN,100,42750,COMPLETED,NORMAL,2018-01-21T02:00:00.000Z,94,Target Center,HOME,109.0,115.0
DAL,108,POR,97,42751,COMPLETED,NORMAL,2018-01-21T03:00:00.000Z,91,Moda Center,HOME,108.0,117.0
ORL,95,BOS,82,42752,COMPLETED,NORMAL,2018-01-21T18:00:00.000Z,27,TD Garden,HOME,103.0,95.0
NYK,83,LAL,105,42753,COMPLETED,NORMAL,2018-01-21T20:30:00.000Z,25,Staples Center,HOME,107.0,127.0
BRO,84,DET,88,42754,COMPLETED,NORMAL,2018-01-21T21:00:00.000Z,145,Little Caesars Arena,HOME,101.0,100.0
IND,87,SAS,106,42755,COMPLETED,NORMAL,2018-01-22T00:00:00.000Z,99,AT&T Center,HOME,94.0,86.0
SAC,103,CHA,93,42756,COMPLETED,NORMAL,2018-01-23T00:00:00.000Z,87,Spectrum Center,HOME,107.0,112.0
UTA,98,ATL,91,42757,COMPLETED,NORMAL,2018-01-23T00:30:00.000Z,20,Philips Arena,HOME,90.0,104.0
PHX,104,MIL,90,42758,COMPLETED,NORMAL,2018-01-23T01:00:00.000Z,84,BMO Bradley Harris Center,HOME,105.0,109.0
CHI,89,NOP,110,42759,COMPLETED,NORMAL,2018-01-23T01:00:00.000Z,103,Smoothie King Center,HOME,128.0,132.0
MIA,92,HOU,109,42760,COMPLETED,NORMAL,2018-01-23T01:00:00.000Z,102,Toyota Center,HOME,90.0,99.0
PHI,85,MEM,107,42761,COMPLETED,NORMAL,2018-01-23T01:00:00.000Z,100,FedEx Forum,HOME,101.0,105.0
WAS,94,DAL,108,42762,COMPLETED,NORMAL,2018-01-23T01:30:00.000Z,2,American Airlines Center,HOME,75.0,98.0
POR,97,DEN,99,42763,COMPLETED,NORMAL,2018-01-23T02:00:00.000Z,19,Pepsi Center,HOME,101.0,104.0
MIN,100,LAC,102,42764,COMPLETED,NORMAL,2018-01-23T03:30:00.000Z,25,Staples Center,HOME,126.0,118.0
SAC,103,ORL,95,42765,COMPLETED,NORMAL,2018-01-24T00:00:00.000Z,89,Amway Center,HOME,105.0,99.0
CLE,86,SAS,106,42766,COMPLETED,NORMAL,2018-01-24T01:00:00.000Z,99,AT&T Center,HOME,102.0,114.0
BRO,84,OKL,96,42767,COMPLETED,NORMAL,2018-01-24T01:00:00.000Z,90,Chesapeake Energy Arena,HOME,108.0,109.0
NYK,83,GSW,101,42768,COMPLETED,NORMAL,2018-01-24T03:30:00.000Z,95,Oracle Arena,HOME,112.0,123.0
BOS,82,LAL,105,42769,COMPLETED,NORMAL,2018-01-24T03:30:00.000Z,25,Staples Center,HOME,107.0,108.0
NOP,110,CHA,93,42770,COMPLETED,NORMAL,2018-01-25T00:00:00.000Z,87,Spectrum Center,HOME,101.0,96.0
UTA,98,DET,88,42771,COMPLETED,NORMAL,2018-01-25T00:00:00.000Z,145,Little Caesars Arena,HOME,98.0,95.0
CHI,89,PHI,85,42772,COMPLETED,NORMAL,2018-01-25T00:00:00.000Z,29,Wells Fargo Center,HOME,101.0,115.0
PHX,104,IND,87,42773,COMPLETED,NORMAL,2018-01-25T00:00:00.000Z,81,Bankers Life Fieldhouse,HOME,101.0,116.0
TOR,81,ATL,91,42774,COMPLETED,NORMAL,2018-01-25T00:30:00.000Z,20,Philips Arena,HOME,108.0,93.0
HOU,109,DAL,108,42775,COMPLETED,NORMAL,2018-01-25T01:00:00.000Z,2,American Airlines Center,HOME,104.0,97.0
SAS,106,MEM,107,42776,COMPLETED,NORMAL,2018-01-25T01:00:00.000Z,100,FedEx Forum,HOME,108.0,85.0
MIN,100,POR,97,42777,COMPLETED,NORMAL,2018-01-25T03:00:00.000Z,91,Moda Center,HOME,114.0,123.0
BOS,82,LAC,102,42778,COMPLETED,NORMAL,2018-01-25T03:30:00.000Z,25,Staples Center,HOME,113.0,102.0
SAC,103,MIA,92,42779,COMPLETED,NORMAL,2018-01-26T00:30:00.000Z,86,American Airlines Arena,HOME,89.0,88.0
WAS,94,OKL,96,42780,COMPLETED,NORMAL,2018-01-26T01:00:00.000Z,90,Chesapeake Energy Arena,HOME,112.0,121.0
NYK,83,DEN,99,42781,COMPLETED,NORMAL,2018-01-26T02:00:00.000Z,19,Pepsi Center,HOME,118.0,130.0
MIN,100,GSW,101,42782,COMPLETED,NORMAL,2018-01-26T03:30:00.000Z,95,Oracle Arena,HOME,113.0,126.0
ATL,91,CHA,93,42783,COMPLETED,NORMAL,2018-01-27T00:00:00.000Z,87,Spectrum Center,HOME,110.0,121.0
IND,87,CLE,86,42784,COMPLETED,NORMAL,2018-01-27T00:30:00.000Z,80,Quicken Loans Arena,HOME,108.0,115.0
UTA,98,TOR,81,42785,COMPLETED,NORMAL,2018-01-27T00:30:00.000Z,1,Air Canada Center,HOME,97.0,93.0
HOU,109,NOP,110,42786,COMPLETED,NORMAL,2018-01-27T01:00:00.000Z,103,Smoothie King Center,HOME,113.0,115.0
LAC,102,MEM,107,42787,COMPLETED,NORMAL,2018-01-27T01:00:00.000Z,100,FedEx Forum,HOME,109.0,100.0
LAL,105,CHI,89,42788,COMPLETED,NORMAL,2018-01-27T01:00:00.000Z,10,KeyBank Center,HOME,108.0,103.0
BRO,84,MIL,90,42789,COMPLETED,NORMAL,2018-01-27T01:00:00.000Z,84,BMO Bradley Harris Center,HOME,91.0,116.0
PHI,85,SAS,106,42790,COMPLETED,NORMAL,2018-01-27T01:30:00.000Z,99,AT&T Center,HOME,97.0,78.0
POR,97,DAL,108,42791,COMPLETED,NORMAL,2018-01-27T01:30:00.000Z,2,American Airlines Center,HOME,107.0,93.0
NYK,83,PHX,104,42792,COMPLETED,NORMAL,2018-01-27T02:00:00.000Z,98,Talking Stick Resort Arena,HOME,107.0,85.0
OKL,96,DET,88,42793,COMPLETED,NORMAL,2018-01-27T22:00:00.000Z,145,Little Caesars Arena,HOME,121.0,108.0
ORL,95,IND,87,42794,COMPLETED,NORMAL,2018-01-28T00:00:00.000Z,81,Bankers Life Fieldhouse,HOME,112.0,114.0
WAS,94,ATL,91,42795,COMPLETED,NORMAL,2018-01-28T00:30:00.000Z,20,Philips Arena,HOME,129.0,104.0
CHA,93,MIA,92,42796,COMPLETED,NORMAL,2018-01-28T00:30:00.000Z,86,American Airlines Arena,HOME,91.0,95.0
BOS,82,GSW,101,42797,COMPLETED,NORMAL,2018-01-28T01:30:00.000Z,95,Oracle Arena,HOME,105.0,109.0
BRO,84,MIN,100,42798,COMPLETED,NORMAL,2018-01-28T02:00:00.000Z,94,Target Center,HOME,97.0,111.0
DAL,108,DEN,99,42799,COMPLETED,NORMAL,2018-01-28T02:00:00.000Z,19,Pepsi Center,HOME,89.0,91.0
PHX,104,HOU,109,42800,COMPLETED,NORMAL,2018-01-28T20:30:00.000Z,102,Toyota Center,HOME,102.0,113.0
MIL,90,CHI,89,42801,COMPLETED,NORMAL,2018-01-28T20:30:00.000Z,10,KeyBank Center,HOME,110.0,96.0
LAC,102,NOP,110,42802,COMPLETED,NORMAL,2018-01-28T21:00:00.000Z,103,Smoothie King Center,HOME,112.0,103.0
LAL,105,TOR,81,42803,COMPLETED,NORMAL,2018-01-28T23:00:00.000Z,1,Air Canada Center,HOME,111.0,123.0
PHI,85,OKL,96,42804,COMPLETED,NORMAL,2018-01-28T23:00:00.000Z,90,Chesapeake Energy Arena,HOME,112.0,122.0
DET,88,CLE,86,42805,COMPLETED,NORMAL,2018-01-28T23:00:00.000Z,80,Quicken Loans Arena,HOME,104.0,121.0
SAC,103,SAS,106,42806,COMPLETED,NORMAL,2018-01-29T00:00:00.000Z,99,AT&T Center,HOME,98.0,113.0
CHA,93,IND,87,42807,COMPLETED,NORMAL,2018-01-30T00:00:00.000Z,81,Bankers Life Fieldhouse,HOME,96.0,105.0
MIN,100,ATL,91,42808,COMPLETED,NORMAL,2018-01-30T00:30:00.000Z,20,Philips Arena,HOME,100.0,105.0
PHX,104,MEM,107,42809,COMPLETED,NORMAL,2018-01-30T01:00:00.000Z,100,FedEx Forum,HOME,109.0,120.0
PHI,85,MIL,90,42810,COMPLETED,NORMAL,2018-01-30T01:00:00.000Z,84,BMO Bradley Harris Center,HOME,95.0,107.0
MIA,92,DAL,108,42811,COMPLETED,NORMAL,2018-01-30T01:30:00.000Z,2,American Airlines Center,HOME,95.0,88.0
BOS,82,DEN,99,42812,COMPLETED,NORMAL,2018-01-30T02:00:00.000Z,19,Pepsi Center,HOME,111.0,110.0
OKL,96,WAS,94,42813,COMPLETED,NORMAL,2018-01-31T00:00:00.000Z,13,Capital One Arena,HOME,96.0,102.0
BRO,84,NYK,83,42814,COMPLETED,NORMAL,2018-01-31T00:30:00.000Z,12,Madison Square Garden,HOME,95.0,111.0
MIN,100,TOR,81,42815,COMPLETED,NORMAL,2018-01-31T00:30:00.000Z,1,Air Canada Center,HOME,104.0,109.0
ORL,95,HOU,109,42816,COMPLETED,NORMAL,2018-01-31T01:00:00.000Z,102,Toyota Center,HOME,107.0,114.0
SAC,103,NOP,110,42817,COMPLETED,NORMAL,2018-01-31T01:00:00.000Z,103,Smoothie King Center,HOME,114.0,103.0
CLE,86,DET,88,42818,COMPLETED,NORMAL,2018-01-31T01:00:00.000Z,145,Little Caesars Arena,HOME,114.0,125.0
DEN,99,SAS,106,42819,COMPLETED,NORMAL,2018-01-31T01:30:00.000Z,99,AT&T Center,HOME,104.0,106.0
GSW,101,UTA,98,42820,COMPLETED,NORMAL,2018-01-31T02:00:00.000Z,92,Vivint Smart Home Arena,HOME,99.0,129.0
POR,97,LAC,102,42821,COMPLETED,NORMAL,2018-01-31T03:30:00.000Z,25,Staples Center,HOME,104.0,96.0
LAL,105,ORL,95,42822,COMPLETED,NORMAL,2018-02-01T00:00:00.000Z,89,Amway Center,HOME,105.0,127.0
MEM,107,IND,87,42823,COMPLETED,NORMAL,2018-02-01T00:00:00.000Z,81,Bankers Life Fieldhouse,HOME,101.0,105.0
PHI,85,BRO,84,42824,COMPLETED,NORMAL,2018-02-01T00:30:00.000Z,78,Barclays Center,HOME,108.0,116.0
MIA,92,CLE,86,42825,COMPLETED,NORMAL,2018-02-01T00:30:00.000Z,80,Quicken Loans Arena,HOME,89.0,91.0
CHA,93,ATL,91,42826,COMPLETED,NORMAL,2018-02-01T00:30:00.000Z,20,Philips Arena,HOME,123.0,110.0
NYK,83,BOS,82,42827,COMPLETED,NORMAL,2018-02-01T01:00:00.000Z,27,TD Garden,HOME,73.0,103.0
CHI,89,POR,97,42828,COMPLETED,NORMAL,2018-02-01T03:00:00.000Z,91,Moda Center,HOME,108.0,124.0
DAL,108,PHX,104,42829,COMPLETED,NORMAL,2018-02-01T03:30:00.000Z,98,Talking Stick Resort Arena,HOME,88.0,102.0
TOR,81,WAS,94,42830,COMPLETED,NORMAL,2018-02-02T00:00:00.000Z,13,Capital One Arena,HOME,119.0,122.0
MEM,107,DET,88,42831,COMPLETED,NORMAL,2018-02-02T00:00:00.000Z,145,Little Caesars Arena,HOME,102.0,104.0
HOU,109,SAS,106,42832,COMPLETED,NORMAL,2018-02-02T01:00:00.000Z,99,AT&T Center,HOME,102.0,91.0
MIL,90,MIN,100,42833,COMPLETED,NORMAL,2018-02-02T01:00:00.000Z,94,Target Center,HOME,89.0,108.0
OKL,96,DEN,99,42834,COMPLETED,NORMAL,2018-02-02T03:30:00.000Z,19,Pepsi Center,HOME,124.0,127.0
IND,87,CHA,93,42835,COMPLETED,NORMAL,2018-02-03T00:00:00.000Z,87,Spectrum Center,HOME,126.0,133.0
LAL,105,BRO,84,42836,COMPLETED,NORMAL,2018-02-03T00:30:00.000Z,78,Barclays Center,HOME,102.0,99.0
ATL,91,BOS,82,42837,COMPLETED,NORMAL,2018-02-03T00:30:00.000Z,27,TD Garden,HOME,110.0,119.0
POR,97,TOR,81,42838,COMPLETED,NORMAL,2018-02-03T00:30:00.000Z,1,Air Canada Center,HOME,105.0,130.0
NYK,83,MIL,90,42839,COMPLETED,NORMAL,2018-02-03T01:00:00.000Z,84,BMO Bradley Harris Center,HOME,90.0,92.0
MIA,92,PHI,85,42840,COMPLETED,NORMAL,2018-02-03T01:00:00.000Z,29,Wells Fargo Center,HOME,97.0,103.0
UTA,98,PHX,104,42841,COMPLETED,NORMAL,2018-02-03T02:00:00.000Z,98,Talking Stick Resort Arena,HOME,129.0,97.0
NOP,110,OKL,96,42842,COMPLETED,NORMAL,2018-02-03T02:00:00.000Z,90,Chesapeake Energy Arena,HOME,114.0,100.0
GSW,101,SAC,103,42843,COMPLETED,NORMAL,2018-02-03T03:30:00.000Z,97,Sleep Train Arena,HOME,119.0,104.0
CHI,89,LAC,102,42844,COMPLETED,NORMAL,2018-02-03T20:30:00.000Z,25,Staples Center,HOME,103.0,113.0
MIA,92,DET,88,42845,COMPLETED,NORMAL,2018-02-04T00:00:00.000Z,145,Little Caesars Arena,HOME,107.0,111.0
WAS,94,ORL,95,42846,COMPLETED,NORMAL,2018-02-04T00:00:00.000Z,89,Amway Center,HOME,115.0,98.0
PHI,85,IND,87,42847,COMPLETED,NORMAL,2018-02-04T00:00:00.000Z,81,Bankers Life Fieldhouse,HOME,92.0,100.0
HOU,109,CLE,86,42848,COMPLETED,NORMAL,2018-02-04T01:30:00.000Z,80,Quicken Loans Arena,HOME,120.0,88.0
UTA,98,SAS,106,42849,COMPLETED,NORMAL,2018-02-04T02:00:00.000Z,99,AT&T Center,HOME,120.0,111.0
GSW,101,DEN,99,42850,COMPLETED,NORMAL,2018-02-04T02:00:00.000Z,19,Pepsi Center,HOME,108.0,115.0
NOP,110,MIN,100,42851,COMPLETED,NORMAL,2018-02-04T02:00:00.000Z,94,Target Center,HOME,107.0,118.0
DAL,108,SAC,103,42852,COMPLETED,NORMAL,2018-02-04T03:00:00.000Z,97,Sleep Train Arena,HOME,106.0,99.0
POR,97,BOS,82,42853,COMPLETED,NORMAL,2018-02-04T17:00:00.000Z,27,TD Garden,HOME,96.0,97.0
MIL,90,BRO,84,42854,COMPLETED,NORMAL,2018-02-04T17:00:00.000Z,78,Barclays Center,HOME,109.0,94.0
MEM,107,TOR,81,42855,COMPLETED,NORMAL,2018-02-04T17:00:00.000Z,1,Air Canada Center,HOME,86.0,101.0
ATL,91,NYK,83,42856,COMPLETED,NORMAL,2018-02-04T17:00:00.000Z,12,Madison Square Garden,HOME,99.0,96.0
LAL,105,OKL,96,42857,COMPLETED,NORMAL,2018-02-04T19:00:00.000Z,90,Chesapeake Energy Arena,HOME,108.0,104.0
CHA,93,PHX,104,42858,COMPLETED,NORMAL,2018-02-04T20:00:00.000Z,98,Talking Stick Resort Arena,HOME,115.0,110.0
WAS,94,IND,87,42859,COMPLETED,NORMAL,2018-02-06T00:00:00.000Z,81,Bankers Life Fieldhouse,HOME,111.0,102.0
POR,97,DET,88,42860,COMPLETED,NORMAL,2018-02-06T00:00:00.000Z,145,Little Caesars Arena,HOME,91.0,111.0
ORL,95,MIA,92,42861,COMPLETED,NORMAL,2018-02-06T00:30:00.000Z,86,American Airlines Arena,HOME,111.0,109.0
UTA,98,NOP,110,42862,COMPLETED,NORMAL,2018-02-06T01:00:00.000Z,103,Smoothie King Center,HOME,133.0,109.0
CHA,93,DEN,99,42863,COMPLETED,NORMAL,2018-02-06T02:00:00.000Z,19,Pepsi Center,HOME,104.0,121.0
CHI,89,SAC,103,42864,COMPLETED,NORMAL,2018-02-06T03:00:00.000Z,97,Sleep Train Arena,HOME,98.0,104.0
DAL,108,LAC,102,42865,COMPLETED,NORMAL,2018-02-06T03:30:00.000Z,25,Staples Center,HOME,101.0,104.0
CLE,86,ORL,95,42867,COMPLETED,NORMAL,2018-02-07T00:00:00.000Z,89,Amway Center,HOME,98.0,116.0
BOS,82,TOR,81,42866,COMPLETED,NORMAL,2018-02-07T00:30:00.000Z,1,Air Canada Center,HOME,91.0,111.0
HOU,109,BRO,84,42868,COMPLETED,NORMAL,2018-02-07T00:30:00.000Z,78,Barclays Center,HOME,123.0,113.0
MIL,90,NYK,83,42869,COMPLETED,NORMAL,2018-02-07T00:30:00.000Z,12,Madison Square Garden,HOME,103.0,89.0
MEM,107,ATL,91,42870,COMPLETED,NORMAL,2018-02-07T00:30:00.000Z,20,Philips Arena,HOME,82.0,108.0
WAS,94,PHI,85,42871,COMPLETED,NORMAL,2018-02-07T01:00:00.000Z,29,Wells Fargo Center,HOME,102.0,115.0
OKL,96,GSW,101,42872,COMPLETED,NORMAL,2018-02-07T03:30:00.000Z,95,Oracle Arena,HOME,125.0,105.0
PHX,104,LAL,105,42873,COMPLETED,NORMAL,2018-02-07T03:30:00.000Z,25,Staples Center,HOME,93.0,112.0
BRO,84,DET,88,42874,COMPLETED,NORMAL,2018-02-08T00:00:00.000Z,145,Little Caesars Arena,HOME,106.0,115.0
HOU,109,MIA,92,42875,COMPLETED,NORMAL,2018-02-08T00:30:00.000Z,86,American Airlines Arena,HOME,109.0,101.0
MIN,100,CLE,86,42876,COMPLETED,NORMAL,2018-02-08T01:00:00.000Z,80,Quicken Loans Arena,HOME,138.0,140.0
UTA,98,MEM,107,42878,COMPLETED,NORMAL,2018-02-08T01:00:00.000Z,100,FedEx Forum,HOME,92.0,88.0
SAS,106,PHX,104,42879,COMPLETED,NORMAL,2018-02-08T03:30:00.000Z,98,Talking Stick Resort Arena,HOME,129.0,81.0
ATL,91,ORL,95,42880,COMPLETED,NORMAL,2018-02-09T00:00:00.000Z,89,Amway Center,HOME,98.0,100.0
NYK,83,TOR,81,42881,COMPLETED,NORMAL,2018-02-09T00:30:00.000Z,1,Air Canada Center,HOME,88.0,113.0
BOS,82,WAS,94,42882,COMPLETED,NORMAL,2018-02-09T01:00:00.000Z,13,Capital One Arena,HOME,110.0,104.0
CHA,93,POR,97,42883,COMPLETED,NORMAL,2018-02-09T03:00:00.000Z,91,Moda Center,HOME,103.0,109.0
OKL,96,LAL,105,42884,COMPLETED,NORMAL,2018-02-09T03:30:00.000Z,25,Staples Center,HOME,81.0,106.0
DAL,108,GSW,101,42885,COMPLETED,NORMAL,2018-02-09T03:30:00.000Z,95,Oracle Arena,HOME,103.0,121.0
LAC,102,DET,88,42886,COMPLETED,NORMAL,2018-02-10T00:00:00.000Z,145,Little Caesars Arena,HOME,108.0,95.0
NOP,110,PHI,85,42887,COMPLETED,NORMAL,2018-02-10T00:00:00.000Z,29,Wells Fargo Center,HOME,82.0,100.0
CLE,86,ATL,91,42888,COMPLETED,NORMAL,2018-02-10T00:30:00.000Z,20,Philips Arena,HOME,123.0,107.0
IND,87,BOS,82,42889,COMPLETED,NORMAL,2018-02-10T00:30:00.000Z,27,TD Garden,HOME,97.0,91.0
